ticker,name,ipo_date,current_stock_price,market_cap,sector,pe_ratio,gross_profit_margin,gross_profit,total_shares_outstanding,ps_ratio,total_revenue,revenue_growth_rate_last_year
LVTX,LAVA Therapeutics,03/25/2021,7.05,181717282.04999998,Healthcare,0,-740.09,0,25775501,40.881,4445000,0.0
LXEH,Lixiang Education,10/01/2020,8.86,118133923.99999999,Consumer Defensive,18.268,21.091,45074683,13333400,0.742,159239362,0.0
LYEL,Lyell Immunopharma,06/17/2021,10.52,2529765629.36,Healthcare,0,-2025.345,0,240472018,249.484,10140000,0.0
LYLT,Loyalty Ventures,11/08/2021,34.15,840568134.15,Technology,12.068,9.109,0,24614001,1.099,764640000,0.0
LYRA,Lyra Therapeutics,05/01/2020,6.14,79848237.86,Healthcare,0,-263692.857,14000,13004599,5703.446,14000,0.0
LZ,LegalZoom.com,06/30/2021,19.26,3795163643.7000003,Communication Services,0,-14.616,0,197048995,6.836,555182000,0.0
MACA,Moringa Acquisition,02/17/2021,9.72,260836200.00000003,Blank Check / SPAC,0,0.0,0,26835000,0.0,0,0.0
MACC,Mission Advancement,03/03/2021,9.74,420037500,Blank Check / SPAC,0,0.0,0,43125000,0.0,0,0.0
MACQ,MCAP Acquisition,02/26/2021,9.97,394126073.97,Blank Check / SPAC,0,0.0,0,39531201,0.0,0,0.0
MACU,Mallard Acquisition,10/27/2020,9.99,137362500,Blank Check / SPAC,24.728,0.0,0,13750000,0.0,0,0.0
MAQC,Maquia Capital Acquisition,05/05/2021,10.04,224835749.95999998,Blank Check / SPAC,0,0.0,0,22393999,0.0,0,0.0
MASS,908 Devices,12/18/2020,27,838347327,Healthcare,0,-90.297,16678000,31049901,26.131,32082000,8.66
MAX,MediaAlpha,10/28/2020,17.32,1042664000,Communication Services,0,-4.69,102590000,60200000,1.547,673895000,29.407
MBAC,M3-Brigade Acquisition II,03/04/2021,9.96,498000000.00000006,Blank Check / SPAC,0,0.0,0,50000000,0.0,0,0.0
MBTC,Nocturne Acquisition,03/31/2021,10.06,149290400,Blank Check / SPAC,0,0.0,0,14840000,0.0,0,0.0
MCAE,Mountain Crest Acquisition III,05/18/2021,9.85,69453147.85,Blank Check / SPAC,0,0.0,0,7051081,0.0,0,0.0
MCAF,Mountain Crest Acquisition IV,06/30/2021,9.825,74252437.5,Blank Check / SPAC,0,0.0,0,7557500,0.0,0,0.0
MCFE,McAfee,10/22/2020,25.58,4677814779.059999,Information Technology,0.114,30.271,1571000000,182870007,2.149,2177000000,20.011
MCG,Membership Collective Group,07/15/2021,13.53,2759849467.65,Consumer Cyclical,0,-59.437,0,203980005,7.18,384376000,0.0
MCW,Mister Car Wash,06/25/2021,17.57,5224281088.88,Consumer Cyclical,0,-2.459,0,297340984,7.167,728935000,0.0
MDH,MDH Acquisition,02/02/2021,9.89,341205019.78000003,Blank Check / SPAC,0,0.0,0,34500002,0.0,0,0.0
MDWT,Midwest Holding,12/17/2020,21.69,81067676.4,Financial Services,0,-162.664,7591699,3737560,6.131,13223287,12.126
MDXH,MDxHealth,11/04/2021,10.47,163299773.34,Healthcare,0,-146.3,0,15596922,8.456,19311000,0.0
MEAC,Mercury Ecommerce Acquisition,07/28/2021,9.83,215031250,Blank Check / SPAC,0,0.0,0,21875000,0.0,0,0.0
MEDS,TRxADE HEALTH,02/13/2020,3.7,30215902,Healthcare,0,-72.071,3638855,8166460,3.182,9495829,-43.558
MEG,Montrose Environmental Group,07/23/2020,76.39,2252848122.39,Consumer Discretionary,0,-7.713,165321000,29491401,4.406,511360000,77.94
MEKA,MELI Kaszek Pioneer,09/29/2021,14.05,417636250,Blank Check / SPAC,0,0.0,0,29725000,0.0,0,0.0
MEOA,Minority Equality Opportunities Acquisition,08/26/2021,9.96,135705000,Blank Check / SPAC,0,0.0,0,13625000,0.0,0,0.0
MF,Missfresh,06/25/2021,4.45,1047757007.85,Consumer Defensive,0,-56.946,0,235451013,0.146,7200026000,0.0
MIRO,Miromatrix Medical,06/24/2021,7.23,144964384.77,Healthcare,0,-25535.88,0,20050399,3599.99,40268,0.0
MIT,Mason Industrial Technology,01/29/2021,9.75,610000004.25,Blank Check / SPAC,0,0.0,0,62564103,0.0,0,0.0
MITA,Coliseum Acquisition,06/23/2021,9.67,186751865.33,Blank Check / SPAC,0,0.0,0,19312499,0.0,0,0.0
MITC,MeaTech 3D,03/12/2021,7.4,91703752.60000001,Consumer Defensive,0,0.0,0,12392399,0.0,0,0.0
MITQ,Moving iMage Technologies,07/08/2021,2.57,23558334.189999998,,0,-13.71,0,9166667,2.628,8964000,0.0
MLAC,Malacca Straits Acquisition,07/15/2020,9.97,179148945.97,Blank Check / SPAC,0,0.0,0,17968801,0.0,0,0.0
MLNK,MeridianLink,07/28/2021,23.15,1863098110,Technology,0,-15.819,0,80479400,7.233,257585000,0.0
MNDY,monday.com,06/10/2021,398.4,17418047601.6,Technology,0,-58.519,0,43719999,66.292,262747000,0.0
MNMD,MindMed,03/03/2020,2.12,897419264.88,Healthcare,0,0.0,0,423310974,0.0,0,0.0
MNSO,Miniso Group,10/15/2020,15.85,4856313342.65,Consumer Cyclical,0,-15.598,373951692,306392009,3.48,1395639846,1.032
MNTK,Montauk Renewables,01/22/2021,9.77,1402825469.54,Utilities,0,-5.88,55838000,143585002,10.901,128692000,32.227
MOLN,Molecular Partners,06/16/2021,10.13,327014623.87,Healthcare,0,-465.492,0,32281799,25.966,12594000,0.0
MON,Monument Circle Acquisition,01/14/2021,9.76,305000009.76,Blank Check / SPAC,0,0.0,0,31250001,0.0,0,0.0
MOTV,Motive Capital,12/11/2020,9.93,513877500,Blank Check / SPAC,0,0.0,0,51750000,0.0,0,0.0
MOVE,Movano,03/23/2021,4.13,135348785.39,Information Technology,0,0.0,0,32772103,0.0,0,0.0
MPAC,Model Performance Acquisition,04/08/2021,10.03,72090625,Blank Check / SPAC,0,0.0,0,7187500,0.0,0,0.0
MQ,Marqeta,06/09/2021,23.95,12936282108,Technology,0,-31.31,0,540137040,28.75,449957000,0.0
MRAI,Marpai,10/27/2021,3.86,82880758.14,Healthcare,0,-66.067,0,21471699,4.783,17329050,0.0
MRM,Medirom Healthcare,12/29/2020,7.31,35691075,Consumer Cyclical,0,-16.135,4144444,4882500,0.011,3341617000,0.0
MRVI,Maravai LifeSciences,11/20/2020,37.62,4945487354.28,Healthcare,7.982,22.686,545826000,131458994,7.391,669149000,201.82
MSAC,Medicus Sciences Acquisition,02/16/2021,9.7202,112900123,Blank Check / SPAC,0,0.0,0,11615000,0.0,0,0.0
MSDA,MSD Acquisition,03/25/2021,9.88,710124990.12,Blank Check / SPAC,0,0.0,0,71874999,0.0,0,0.0
MSGM,Motorsport Games,01/13/2021,9.7,112868229.99999999,Communication Services,0,-294.147,5813834,11635900,11.534,9785473,-46.805
MSP,Datto,10/21/2020,24.89,4071954170.2200003,Information Technology,104.58,6.491,423374000,163597998,6.862,593395000,17.291
MTAC,MedTech Acquisition,12/18/2020,9.98,311874980.04,Blank Check / SPAC,0,0.0,0,31249998,0.0,0,0.0
MTAL,Metals Acquisition,07/29/2021,9.71,303437500,Blank Check / SPAC,0,0.0,0,31250000,0.0,0,0.0
MTCR,Metacrine,09/16/2020,1.24,32891744,Healthcare,0,0.0,0,26525600,0.0,0,0.0
MUDS,Mudrick Capital Acquisition II,12/08/2020,9.96,393730752.00000006,Blank Check / SPAC,0,0.0,0,39531200,0.0,0,0.0
MXCT,MaxCyte,07/30/2021,12.36,1241364227.6399999,Healthcare,0,-52.268,0,100433999,38.485,32256000,0.0
MYNA,Mynaric,11/12/2021,18.19,370562896.48,Technology,1536.853,10.681,-7212580,20371792,164.153,2257425,0.0
MYNZ,Mainz Biomed,11/05/2021,10.15,118856510.15,Healthcare,0,-109.301,0,11710001,159.716,744175,0.0
MYTE,MYT Netherlands,01/21/2021,27.59,2331128844.77,Consumer Cyclical,0,-7.696,359621176,84491803,3.622,643569000,34.995
NAAC,North Atlantic Acquisition,01/22/2021,9.77,463464384.77,Blank Check / SPAC,0,0.0,0,47437501,0.0,0,0.0
NAPA,Duckhorn,03/18/2021,19.66,2261824000.34,Consumer Defensive,37.808,16.629,167348000,115046999,6.719,336613000,0.0
NARI,Inari Medical,05/22/2020,88.95,4465716693.150001,Health Care,313.204,6.485,222214000,50204797,18.425,242377000,118.462
NBST,Newbury Street Acquisition,03/23/2021,9.72,161952705.72,Blank Check / SPAC,0,0.0,0,16661801,0.0,0,0.0
NBTX,Nanobiotix,12/11/2020,9.32,325053658.64,Healthcare,0,-1337.182,0,34877002,129.4,2512000,0.0
NCNO,"nCino, Inc.",07/14/2020,62.73,6034368995.19,Information Technology,0,-20.782,140134000,96195903,25.176,239690000,41.124
NDAC,Nightdragon Acquisition,03/02/2021,9.84,434534400,Blank Check / SPAC,0,0.0,0,44160000,0.0,0,0.0
NEXI,NexImmune,02/12/2021,10.3,233925360.00000003,Healthcare,0,0.0,0,22711200,0.0,0,0.0
NGC,Northern Genesis Acquisition III,03/24/2021,9.849,212307023.64900002,Blank Check / SPAC,0,0.0,0,21556201,0.0,0,0.0
NGCA,NextGen Acquisition II,03/23/2021,10.2,487807839.59999996,Blank Check / SPAC,0,0.0,0,47824298,0.0,0,0.0
NGMS,NeoGames,11/19/2020,37.1,946817932.9000001,Consumer Discretionary,90.931,20.499,42712000,25520699,18.133,52216000,18.27
NKTX,Nkarta,07/10/2020,17.81,586828796.1899999,Healthcare,0,0.0,0,32949399,0.0,0,0.0
NLIT,Northern Lights Acquisition,06/24/2021,10.12,150745485.88,Blank Check / SPAC,0,0.0,0,14895799,0.0,0,0.0
NLSP,NLS Pharmaceutics,01/29/2021,1.97,26413366,Healthcare,0,0.0,0,13407800,0.0,0,0.0
NMMC,North Mountain Merger,09/18/2020,9.83,162501696,Financial Services,0,0.0,0,16531200,0.0,0,0.0
NNOX,Nano-X Imaging,08/21/2020,19.01,909837629.0100001,Health Care,0,0.0,0,47861001,0.0,0,0.0
NOAC,Natural Order Acquisition,11/11/2020,9.79,281747398.78999996,Blank Check / SPAC,0,0.0,0,28779101,0.0,0,0.0
NOVV,Nova Vision Acquisition,08/06/2021,9.89,74353020,Blank Check / SPAC,0,0.0,0,7518000,0.0,0,0.0
NPCE,NeuroPace,04/22/2021,11.44,278152160,Healthcare,0,-66.77,0,24314000,6.19,44938000,0.0
NRAC,Noble Rock Acquisition,02/02/2021,9.74,294026240.26,Blank Check / SPAC,0,0.0,0,30187499,0.0,0,0.0
NRDS,NerdWallet,11/04/2021,27.5,1810456972.5,Financial Services,0,-8.494,0,65834799,6.252,289600000,0.0
NREF,NexPoint Real Estate Finance,02/07/2020,21.33,197168334.29999998,Real Estate,6.95,74.122,49192000,9243710,4.008,49192000,0.0
NRIX,Nurix Therapeutics,07/24/2020,32.93,1469092983.86,Healthcare,0,-342.272,29043000,44612602,50.583,29043000,123.528
NSTB,Northern Star Investment II,01/26/2021,9.92,496000000,Blank Check / SPAC,0,0.0,0,50000000,0.0,0,0.0
NSTC,Northern Star Investment III,03/02/2021,9.8,490000000.00000006,Blank Check / SPAC,0,0.0,0,50000000,0.0,0,0.0
NSTD,Northern Star Investment IV,03/02/2021,9.82,491000000,Blank Check / SPAC,0,0.0,0,50000000,0.0,0,0.0
NTST,NetSTREIT,08/13/2020,23.29,922863944.29,Real Estate,187.823,9.852,47556000,39624901,17.484,52783000,0.0
NUVL,Nuvalent,07/29/2021,25.25,1219170949.5,Healthcare,0,0.0,0,48283998,0.0,0,0.0
NUZE,"NuZee, Inc.",06/19/2020,4.24,75558487.52000001,Consumer Staples,0,-937.875,-30371,17820398,44.092,1713652,5.743
NVEI,Nuvei,10/06/2021,99.93,14399612910.210001,Technology,1261.796,2.124,0,144096997,26.805,537201000,0.0
NVSA,New Vista Acquisition,02/17/2021,9.77,337065009.77,Blank Check / SPAC,0,0.0,0,34500001,0.0,0,0.0
NXU,Novus Capital II,02/04/2021,9.97,358296894.94,Blank Check / SPAC,0,0.0,0,35937502,0.0,0,0.0
NYXH,Nyxoah,07/02/2021,22.83,593552649.66,Healthcare,0,-27.406,0,25998802,8602.212,69000,0.0
OACB,Oaktree Acquisition II,09/17/2020,9.91,309687490.09000003,Blank Check / SPAC,0,0.0,0,31249999,0.0,0,0.0
OB,Outbrain,07/23/2021,16.47,914216710.5899999,Communication Services,0,-1.436,0,55507997,0.941,971399000,0.0
OCA,Omnichannel Acquisition,11/20/2020,9.95,256834365.04999998,Blank Check / SPAC,0,0.0,0,25812499,0.0,0,0.0
OCAX,OCA Acquisition,01/15/2021,9.95,185753565,Blank Check / SPAC,0,0.0,0,18668700,0.0,0,0.0
OCDX,Ortho Clinical Diagnostics,01/28/2021,20.61,4882282496.099999,Health Care,0,-11.998,1031700000,236889010,2.764,1766200000,18.292
OCG,Oriental Culture Holding,12/15/2020,4.71,96294532.29,Consumer Cyclical,7.314,11.745,35784011,20444699,5.522,17438802,636.667
OEPW,One Equity Partners Open Water I,01/22/2021,9.76,420900009.76,Blank Check / SPAC,0,0.0,0,43125001,0.0,0,0.0
OG,Onion Global,05/07/2021,5.33,475696093.34000003,Technology,0,-7.99,0,89248798,0.159,2994154000,0.0
OHPA,Orion Acquisition,03/02/2021,9.75,504562500,Blank Check / SPAC,0,0.0,0,51750000,0.0,0,0.0
OLK,Olink Holding,03/25/2021,26.21,3119173365.1600003,Healthcare,0,-30.425,0,119006996,39.746,78478000,0.0
OLMA,Olema Pharmaceuticals,11/19/2020,24.92,1003966967.08,Healthcare,0,0.0,0,40287599,0.0,0,0.0
OLO,"Olo, Inc.",03/17/2021,27.88,4229563140.6,Technology,0,-16.738,0,151705995,30.221,139956000,0.0
OLPX,Olaplex Holdings,09/30/2021,28.99,18789142532.42,Consumer Cyclical,119.993,34.575,0,648124958,41.488,452885000,0.0
OM,Outset Medical,09/15/2020,49.09,2311859187,Healthcare,0,-133.86,4704000,47094300,25.212,91697000,130.551
OMEG,Omega Alpha SPAC,01/07/2021,9.79,173782289.99999997,Blank Check / SPAC,0,0.0,0,17751000,0.0,0,0.0
OMGA,Omega Therapeutics,07/30/2021,21.99,1050570050.9999999,Healthcare,0,0.0,0,47774900,0.0,0,0.0
OMIC,Singular Genomics Systems,05/27/2021,13.15,947569222.4,Healthcare,0,0.0,0,72058496,0.0,0,0.0
ONCR,Oncorus,10/02/2020,5.9,152273105.9,Healthcare,0,0.0,0,25809001,0.0,0,0.0
ONEM,1Life Healthcare,01/31/2020,20.14,3844504057.2000003,Health Care,0,-32.503,201180000,190888980,7.466,514901000,53.332
ONEW,OneWater Marine,02/07/2020,53.9,714476840,Consumer Discretionary,8.396,5.311,332240000,13255600,0.586,1218937000,26.882
ONL,Orion Office REIT,11/15/2021,17.88,968603441.76,Real Estate,22.219,25.508,124303000,54172452,5.668,170900000,0.0
ONON,On Holding,09/15/2021,45,17212184595,Consumer Cyclical,1250,-4.41,0,382492991,33.535,513255000,0.0
ONTF,ON24,02/03/2021,16.86,801996480,Technology,0,-3.547,160184000,47568000,3.915,204865000,60.559
OPA,Magnum Opus Acquisition,03/23/2021,9.932,248299980.136,Blank Check / SPAC,0,0.0,0,24999998,0.0,0,0.0
OPT,Opthea,10/16/2020,7.12,312392833.76,Healthcare,0,-66087.325,51588,43875398,6055.448,51588,0.0
ORIA,Orion Biotech Opportunities,05/13/2021,9.82,245500000,Blank Check / SPAC,0,0.0,0,25000000,0.0,0,0.0
ORIC,Oric Pharmaceuticals,04/24/2020,16.59,653345721,Healthcare,0,0.0,0,39381900,0.0,0,0.0
ORPH,Orphazyme,09/29/2020,3.71,129672665.71,Healthcare,0,0.0,0,34952201,0.0,0,0.0
OSCR,Oscar Health,03/03/2021,10.64,2229250303.84,Healthcare,0,-37.529,0,209516006,1.486,1500321000,0.0
OSH,Oak Street Health,08/06/2020,37.02,8913750010.2,Health Care,0,-27.798,56240000,240782010,6.925,1287203000,59.366
OSI,Osiris Acquisition,05/14/2021,9.72,279450019.44,Blank Check / SPAC,0,0.0,0,28750002,0.0,0,0.0
OSTR,Oyster Enterprises Acquisition,01/20/2021,9.75,280312509.75,Blank Check / SPAC,0,0.0,0,28750001,0.0,0,0.0
OTEC,OceanTech Acquisitions I,05/28/2021,9.96,129587568.00000001,Blank Check / SPAC,0,0.0,0,13010800,0.0,0,0.0
OTLY,Oatly Group,05/20/2021,9.87,5840839167.66,Consumer Defensive,0,-27.512,0,591777018,11.05,528573000,0.0
OTRA,OTR Acquisition,11/17/2020,10.09,133611780,Blank Check / SPAC,0,0.0,0,13242000,0.0,0,0.0
OXAC,Oxbridge Acquisition,08/12/2021,9.93,143885700,Blank Check / SPAC,0,0.0,0,14490000,0.0,0,0.0
OXUS,Oxus Acquisition,09/03/2021,9.95,217531865.04999998,Blank Check / SPAC,0,0.0,0,21862499,0.0,0,0.0
OZ,Belpointe PREP,10/18/2021,100.07,,Real Estate,0,0.0,0,0,0.0,0,0.0
OZON,Ozon Holdings,11/24/2020,47.69,9992771601.55,Consumer Discretionary,0,-21.336,423835800,209535995,0.096,104350000000,180.36
PACX,Pioneer Merger,01/08/2021,9.97,501112159.94000006,Blank Check / SPAC,0,0.0,0,50262002,0.0,0,0.0
PAFO,Pacifico Acquisition,09/14/2021,9.84,73750800,Blank Check / SPAC,0,0.0,0,7495000,0.0,0,0.0
PAIC,Petra Acquisition,10/08/2020,10.15,66518634,Blank Check / SPAC,0,0.0,0,6553560,0.0,0,0.0
PANA,Panacea Acquisition II,04/07/2021,9.79,230505549.99999997,Blank Check / SPAC,0,0.0,0,23545000,0.0,0,0.0
PAQC,Provident Acquisition,01/08/2021,9.75,280312519.5,Blank Check / SPAC,0,0.0,0,28750002,0.0,0,0.0
PASG,Passage Bio,02/28/2020,8.2,442935299.99999994,Healthcare,0,0.0,0,54016500,0.0,0,0.0
PATH,UiPath,04/21/2021,53.9,27679537146.8,Technology,0,-37.891,0,513535012,37.562,736902000,0.0
PAX,Patria Investments,01/22/2021,19.07,2447939581.86,Financial Services,19.302,57.776,0,128365998,11.412,214508000,0.0
PAY,Paymentus Holdings,05/26/2021,30,3600689910,Information Technology,769.231,1.26,0,120022997,9.736,369815000,0.0
PBBK,PB Bankshares,07/15/2021,13.8,38326050,Financial Services,0,-0.092,0,2777250,5.033,7615000,0.0
PCOR,Procore Technologies,05/20/2021,86.49,11082395631.06,Technology,0,-58.998,0,128134994,24.27,456627000,0.0
PCPC,Periphas Capital Partnering,12/10/2020,24.47,434430592,Blank Check / SPAC,0,0.0,0,17753600,0.0,0,0.0
PCVX,Vaxcyte,06/12/2020,24.53,1294818552.06,Healthcare,0,0.0,0,52785102,0.0,0,0.0
PDOT,Peridot Acquisition II,03/09/2021,9.8,500356640.00000006,Blank Check / SPAC,0,0.0,0,51056800,0.0,0,0.0
PECO,Phillips Edison & Company,07/15/2021,34.22,3841024002.66,Real Estate,371.957,1.769,359565000,112245003,7.436,516544000,0.768
PFDR,Pathfinder Acquisition,02/17/2021,9.97,404015316.97,Blank Check / SPAC,0,0.0,0,40523101,0.0,0,0.0
PFHD,Professional Holding,02/07/2020,19,254917300,Financials,10.995,30.792,74517000,13416700,3.421,74517000,69.103
PFTA,Portage Fintech Acquisition,07/21/2021,9.74,282460000,Blank Check / SPAC,0,0.0,0,29000000,0.0,0,0.0
PGRW,Progress Acquisition,02/09/2021,9.77,212131134.76999998,Blank Check / SPAC,0,0.0,0,21712501,0.0,0,0.0
PHIC,Population Health Investment,11/18/2020,9.8,211312509.8,Blank Check / SPAC,0,0.0,0,21562501,0.0,0,0.0
PHVS,Pharvaris,02/05/2021,15.1,500241875.09999996,Healthcare,0,0.0,0,33128601,0.0,0,0.0
PIAI,Prime Impact Acquisition I,09/10/2020,9.84,398623329.84,Blank Check / SPAC,0,0.0,0,40510501,0.0,0,0.0
PICC,Pivotal Investment III,02/09/2021,9.75,336375009.75,Blank Check / SPAC,0,0.0,0,34500001,0.0,0,0.0
PIK,Kidpik,11/11/2021,7.36,56067258.24,Consumer Cyclical,0,-24.075,0,7617834,2.61,21483386,0.0
PIPP,Pine Island Acquisition,11/17/2020,10.89,284177827.89,Blank Check / SPAC,0,0.0,0,26095301,0.0,0,0.0
PLMI,Plum Acquisition I,03/16/2021,9.73,388246430.81,Blank Check / SPAC,0,0.0,0,39901997,0.0,0,0.0
PLRX,Pliant Therapeutics,06/03/2020,15.7,565812284.3,Healthcare,0,-914.116,10038000,36038999,56.367,10038000,-89.367
PLTK,Playtika,01/15/2021,20.46,8380497410.34,Communication Services,29.397,11.254,1787900000,409603979,3.342,2507500000,9.68
PLTR,Palantir,09/30/2020,21.5,43103629312,Information Technology,0,-35.814,1108769000,2004819968,30.119,1431113000,43.12
PMGM,Priveterra Acquisition,02/09/2021,9.78,387532480.44,Blank Check / SPAC,0,0.0,0,39624998,0.0,0,0.0
PMVC,PMV Consumer Acquisition,09/22/2020,9.84,215250000,Blank Check / SPAC,70.791,0.0,0,21875000,0.0,0,0.0
PMVP,PMV Pharmaceuticals,09/25/2020,24.39,1106827907.22,Healthcare,0,0.0,0,45380398,0.0,0,0.0
PNTM,Pontem,01/13/2021,9.78,843524990.2199999,Blank Check / SPAC,0,0.0,0,86249999,0.0,0,0.0
POND,Angel Pond Holdings,05/18/2021,9.7,321937189.7,Blank Check / SPAC,0,0.0,0,33189401,0.0,0,0.0
PONO,Pono Capital,08/11/2021,9.94,142887500,Blank Check / SPAC,0,0.0,0,14375000,0.0,0,0.0
POSH,Poshmark,01/14/2021,19.96,1536979840.0800002,Consumer Discretionary,0,-28.486,262299000,77002998,4.931,311680000,25.933
POW,Powered Brands,01/08/2021,9.75,336375019.5,Blank Check / SPAC,0,0.0,0,34500002,0.0,0,0.0
PPD,"PPD, Inc.",02/06/2020,47.33,16631526391.26,Health Care,47.095,6.111,2191149000,351395022,2.829,5878940000,34.712
PPGH,Poema Global,01/06/2021,10.02,432112510.02,Blank Check / SPAC,0,0.0,0,43125001,0.0,0,0.0
PPHP,PHP Ventures Acquisition,08/12/2021,9.9,74060900.10000001,Blank Check / SPAC,0,0.0,0,7480899,0.0,0,0.0
PRAX,Praxis Precision Medicines,10/16/2020,18.78,842391942.7800001,Healthcare,0,0.0,0,44855801,0.0,0,0.0
PRBM,Parabellum Acquisition,09/28/2021,9.815,,Blank Check / SPAC,0,0.0,0,0,0.0,0,0.0
PRCT,PROCEPT BioRobotics,09/15/2021,41.02,1784238736.0000002,Healthcare,0,-386.006,0,43496800,124.964,14278000,0.0
PRFX,PainReform,09/01/2020,2.01,21069020.999999996,Healthcare,0,0.0,0,10482100,0.0,0,0.0
PRLD,Prelude Therapeutics,09/25/2020,14.44,681790332.68,Healthcare,0,0.0,0,47215397,0.0,0,0.0
PROG,Progenity,06/19/2020,4.3,704125055.9,Health Care,0,-583.231,-4214000,163750013,17.85,39447000,5.586
PRPB,CC Neuberger Principal Holdings II,07/31/2020,9.88,1073066819.7600001,Financial Services,0,0.0,0,108610002,0.0,0,0.0
PRPC,CC Neuberger Principal Holdings III,02/03/2021,9.8,542062529.4000001,Blank Check / SPAC,0,0.0,0,55312503,0.0,0,0.0
PRSR,Prospector Capital,01/08/2021,9.76,396500019.52,Blank Check / SPAC,0,0.0,0,40625002,0.0,0,0.0
PRVA,Privia Health Group,04/29/2021,30.27,3223724790.54,Healthcare,0,-19.057,0,106499002,3.564,904586000,0.0
PSAG,Property Solutions Acquisition II,03/04/2021,9.7,395410780.59999996,Blank Check / SPAC,0,0.0,0,40763998,0.0,0,0.0
PSPC,Post Holdings Partnering,05/26/2021,9.717,429787768.5,Blank Check / SPAC,0,0.0,0,44230500,0.0,0,0.0
PSTH,Pershing Square Tontine Holdings,07/22/2020,20.25,4049999878.5,Financials,0,0.0,0,199999994,0.0,0,0.0
PSTX,Poseida Therapeutics,07/10/2020,7.25,453170689.5,Healthcare,0,0.0,0,62506302,0.0,0,0.0
PTIC,Proptech Investment II,12/04/2020,9.82,282324990.18,Blank Check / SPAC,0,0.0,0,28749999,0.0,0,0.0
PTLO,Portillo's,10/21/2021,48.44,3462515032.48,Consumer Cyclical,128.867,5.414,0,71480492,6.977,496252000,0.0
PTOC,Pine Technology Acquisition,03/11/2021,9.75,420468740.25,Blank Check / SPAC,0,0.0,0,43124999,0.0,0,0.0
PTVE,Pactiv Evergreen,09/17/2020,13.78,2442518780,Materials,10.715,4.484,549000000,177251000,0.48,5085000000,5.564
PUBM,PubMatic,12/09/2020,38.5,1975281038.5,Consumer Discretionary,54.073,22.732,154736000,51306001,9.515,207594000,63.59
PUCK,Goal Acquisitions,02/11/2021,9.76,323653312,Blank Check / SPAC,0,0.0,0,33161200,0.0,0,0.0
PV,Primavera Capital Acquisition,01/22/2021,9.76,524600000,Blank Check / SPAC,0,0.0,0,53750000,0.0,0,0.0
PWSC,PowerSchool Holdings,07/28/2021,22.02,4368812040,Technology,0,-7.424,0,198402000,8.265,528597000,0.0
PX,P10,10/21/2021,14.03,1643693011.8799999,Financials,63.544,24.215,0,117155596,15.387,106823000,0.0
PYCR,Paycor,07/21/2021,31.66,5522454021.62,Technology,0,-34.983,0,174430007,15.07,366448000,0.0
PYPD,PolyPid,06/26/2020,7.3,136923187.29999998,Healthcare,0,0.0,0,18756601,0.0,0,0.0
PYXS,Pyxis Oncology,10/08/2021,13.13,429910338,Healthcare,0,0.0,0,32742600,0.0,0,0.0
QFTA,Quantum FinTech Acquisition,02/05/2021,9.9,249046370.1,Blank Check / SPAC,0,0.0,0,25156199,0.0,0,0.0
QH,Quhuo,07/10/2020,1.83,95881935,Technology,0,-3.136,170568000,52394500,0.028,3478941000,55.505
QLI,Qilian International,01/12/2021,3.38,120835006.75999999,Healthcare,29.649,10.121,5401975,35750002,2.415,50033200,3.662
RAAS,Cloopen Group Holding,02/09/2021,4.36,716653247.96,Technology,0,-715.539,0,164370011,0.772,928434120,0.0
RACB,Research Alliance II,03/18/2021,9.74,186876519.74,Blank Check / SPAC,0,0.0,0,19186501,0.0,0,0.0
RAIN,Rain Therapeutics,04/23/2021,16.47,435906532.53,Healthcare,0,0.0,0,26466699,0.0,0,0.0
RAM,Aries I Acquisition,05/19/2021,9.98,179328604.04000002,Blank Check / SPAC,0,0.0,0,17968798,0.0,0,0.0
RANI,Rani Therapeutics,07/30/2021,35,690011000,Healthcare,0,-1499.967,0,19714600,227.276,3036000,0.0
RBAC,Redball Acquisition,08/13/2020,10.22,734562500,Blank Check / SPAC,0,0.0,0,71875000,0.0,0,0.0
